"msgid","convo","comm","content","inbound","read","tw_sid","tw_status","created","status_cleared"
6770,1594,196,"Yeah, I start my new job Monday evening at genesis its a graveyard shift from 10pm-6am so I can make it Ill just be tired  then back to work at 10. What do u think is going to happen?",TRUE,TRUE,"SM22a43a82ff09ee136ae90048c842c1b4","received","2016-08-19 19:02:02.848369+00",TRUE
7442,1588,806,"Ok sounds good",TRUE,TRUE,"SMe395f7adf82bfc6d4bd04538af5e5271","received","2016-08-25 17:24:14.327441+00",TRUE
5455,1425,713,"I received your voice mail when I got into work today.  I have re-sent the Stay report to the court per your request.  I would call them back after Tuesday 8/9",FALSE,TRUE,"SM064553252b484ec5938dae3c221c2dbb","sent","2016-08-08 20:40:46.856665+00",TRUE
5465,1360,538,"hi",FALSE,TRUE,"SM7bf679a032164c72912b4919e5964237","sent","2016-08-08 22:17:21.977795+00",TRUE
6691,1717,846,"So question every probation violation is jail time? Or howd that work and how much time do u do .. curious cuz I smoked weed when I first got out and I told Kent",TRUE,TRUE,"SM07b0b97643923e00ae0d0886e682cba8","received","2016-08-18 20:50:52.83333+00",TRUE
6725,1449,723,"Hey Rick, Hang in there. This will pass and it will get better. Remember that amazing quote we had the other day about falling in the hole in the sidewalk. :D",FALSE,TRUE,"SMa222729549ff44c8a62092da24f37606","sent","2016-08-19 02:12:59.746315+00",TRUE
6696,1717,846,"Okay cool",TRUE,TRUE,"SM6e86e63d3b96ccd7eaa08e18d8008abc","received","2016-08-18 20:54:08.394597+00",TRUE
6769,1594,196,"Jonathon, can you be in court on Tuesday 2pm to address your positive UA?",FALSE,TRUE,"SMee5ce644c80b41dcbfa9d1c2052c86c8","sent","2016-08-19 18:51:52.848772+00",TRUE
6699,1031,566,"Hi Chris, this is Lori Myers.  Will be going to Mnt Olympus at 6:00 tomorrow morning and will be home at 8:00p.m. Was going  last week but it got cancelled.  Wanted to let you know just in case Im  called in for a test.",TRUE,TRUE,"SM4a3be8ccd31ee35456abcde68df9a210","received","2016-08-18 21:24:27.268823+00",TRUE
6820,1098,593,"Add case summary for closed case as a tutorial",TRUE,TRUE,"SM4deef418396f7829e6d40bf73fd2501e","received","2016-08-19 23:22:14.819747+00",TRUE
6730,700,404,"Emailed you my prescriptions. Also had the opportunity to make an appointment for next wed at 9 at denovo for evaluation",TRUE,TRUE,"SMfdb1cac6d984b7cd03530f472fd1e325","received","2016-08-19 14:08:00.251114+00",TRUE
6708,1718,665,"Matt! I didnt get kicked out",TRUE,TRUE,"SMd662f85f0c51af2b3567ab22a383672d","received","2016-08-18 22:44:06.994296+00",TRUE
6706,1714,728,"Gene whats your email. Thanks, Kirt",TRUE,TRUE,"SM2ff801bf634d919d5784db4a59a659ff","received","2016-08-18 22:16:41.183317+00",TRUE
6710,1718,665,"When can we set up an individual ? Let me know! Thank you so much for all youve done for me!",TRUE,TRUE,"SMfa405ad977501f6ae9fbd27dfa334ef9","received","2016-08-18 22:44:40.448893+00",TRUE
6733,1714,728,"gtabish@slco.org",FALSE,TRUE,"SMbd9b327f85e74df092d447ccf61b3399","sent","2016-08-19 14:49:48.823693+00",TRUE
6714,1718,665,"Im sad now",TRUE,TRUE,"SM6f9d5ebb1168d69751cd269c0a832874","received","2016-08-18 22:49:35.340962+00",TRUE
6704,1608,817,"Im avialable to talk now",TRUE,TRUE,"SM166ab66e1f312fddcc29764d027e98cc","received","2016-08-18 22:11:29.681942+00",TRUE
6715,1718,665,"I wanted you as my therapist. Lol but I guess Ill survive !",TRUE,TRUE,"SM208174b8edd72202d439d9a4552c6d68","received","2016-08-18 22:49:56.712178+00",TRUE
6717,1718,665,"Ya that should work. Ill be there!",TRUE,TRUE,"SM7729a88156765c7fd5ad92fd41604620","received","2016-08-18 22:53:01.300713+00",TRUE
6719,1718,665,"I cant say thank you enough for believing in me",TRUE,TRUE,"SMd856258ba2cad0772bcf984b443ee178","received","2016-08-18 22:53:30.584286+00",TRUE
6720,1718,665,"Okay, great! I have you on the calendar. And no sweat yo! You really turned things around and I want to see you be a great success in FDC. :) See you Thurs M@",FALSE,TRUE,"SM2f4ed6b25b2545b2ba0e9a969934e003","sent","2016-08-18 22:55:19.663205+00",TRUE
6692,1716,845,"You too!!",TRUE,TRUE,"SM1b6a8f93c05ff0bc5619713b1589e6a5","received","2016-08-18 20:51:16.658562+00",TRUE
6722,1720,665,"Thanks Matt ! Youre amazing. See you then!",TRUE,TRUE,"SMe4ff176a0e6412783d30a5b3df0f16f9","received","2016-08-18 23:27:30.65289+00",TRUE
6795,1731,854,"Hi Linda I called  the day of my ua I was  in park city working and didnt have a way down you left me a message saying you excused the ua",TRUE,TRUE,"SMb3e965b714600ba8e0ffb47ef7945738","received","2016-08-19 21:07:25.223497+00",TRUE
6737,519,263,"Yes",TRUE,FALSE,"SMd724483a60c809898571a2ae0c3c1ebe","received","2016-08-19 15:46:34.516053+00",TRUE
6738,1378,263,"Yes",TRUE,TRUE,"SMd724483a60c809898571a2ae0c3c1ebe","received","2016-08-19 15:46:34.516053+00",TRUE
6794,1418,512,"Ive told him everything about me hes very understanding of my situation treatment counseling couples family he does it all maybe theres some way that that treatment plan can go inside with yall I dont know but Im excited about it give me a buzz Monday have a good weekend",TRUE,TRUE,"SM506ba1aafe852c5d5dd4cc5162f34c42","received","2016-08-19 21:06:03.323155+00",TRUE
6749,1723,764,"Works well",TRUE,TRUE,"SMcdd7b292cf3fee8ea94a10879a1a79ec","received","2016-08-19 16:42:46.727292+00",TRUE
6773,700,404,"Perfect thank you!",TRUE,TRUE,"SMe55ead194b8beac0b338f8473a64833a","received","2016-08-19 19:41:32.692359+00",TRUE
6766,1657,727,"2",TRUE,TRUE,"SMfba1b85a36e49b17f3b9237a841a1d78","received","2016-08-19 17:55:00.354942+00",TRUE
6754,1657,727,"Yes that will be perfect",TRUE,TRUE,"SM72e539bb5b81d433fd536942f4f6d7c3","received","2016-08-19 16:51:15.528951+00",TRUE
6751,1181,72,"That time works perfect",TRUE,TRUE,"SMafb5a6082623a119a9d9b4fa269696f8","received","2016-08-19 16:45:34.534766+00",TRUE
6758,1678,775,"Did you change my court time Monday to pm",TRUE,TRUE,"SM100ee0c21a7b84a016f366ca5dc40055","received","2016-08-19 17:05:52.852297+00",TRUE
6777,1657,727,"K",TRUE,TRUE,"SM8a7d3004f62880af11853eb21fe00ca4","received","2016-08-19 20:28:43.511326+00",TRUE
6724,1418,512,"I was here you were not hope everything is going good with you give me a call when you can thanks",TRUE,TRUE,"SM2049e6033c2e321e7b29096368061879","received","2016-08-19 00:29:06.167844+00",TRUE
6772,1728,850,"I been busy with work but can I call her at 6 today???",TRUE,TRUE,"SMcceaf8ba8146a1d8905a50067c53c600","received","2016-08-19 19:34:47.964243+00",TRUE
6705,1461,728,"Gene whats your email. Thanks, Kirt",TRUE,TRUE,"SM2ff801bf634d919d5784db4a59a659ff","received","2016-08-18 22:16:41.183317+00",TRUE
6797,1731,854,"Yeah I get paid today and next Friday I know this is priority so $115 today and$115 next Friday",TRUE,TRUE,"SM8c6823200c4d0e363171a86b802344e4","received","2016-08-19 21:10:04.896751+00",TRUE
6808,1091,191,"Hey its rachel Gundry I am here by the front office",TRUE,TRUE,"SMc805319ab5bc49673ea835f70e1c9422","received","2016-08-19 21:50:16.709932+00",TRUE
6750,90,72,"That time works perfect",TRUE,TRUE,"SMafb5a6082623a119a9d9b4fa269696f8","received","2016-08-19 16:45:34.534766+00",TRUE
7444,1535,777,"You missed your appointment with me at 11:00am today. We need to reschedule.",FALSE,TRUE,"SM9dc53d6ae69a432e88b7b6a8b4d2e401","sent","2016-08-25 17:42:33.503998+00",TRUE
6814,1613,489,"Linda Im running about ten mins late. But Im on my way.",TRUE,TRUE,"SMf16b5ed82173f81dc10bb5afa15a0774","received","2016-08-19 21:58:34.524947+00",TRUE
6819,1245,593,"Add case summary for closed case as a tutorial",TRUE,TRUE,"SM4deef418396f7829e6d40bf73fd2501e","received","2016-08-19 23:22:14.819747+00",TRUE
6809,1548,191,"Hey its rachel Gundry I am here by the front office",TRUE,TRUE,"SMc805319ab5bc49673ea835f70e1c9422","received","2016-08-19 21:50:16.709932+00",TRUE
7445,1820,817,"This is your new case manager Jeannie. All SLCO case managers text from the same number.",FALSE,TRUE,"SM21bae5f6c04248bf99c2cc0d9270606a","sent","2016-08-25 17:44:41.393299+00",TRUE
7446,1838,667,"Will you call me? I need you to sign something else I found out about after you left.",FALSE,TRUE,"SM4cc7592c22a24d9e90866de6710757be","sent","2016-08-25 17:45:31.442678+00",TRUE
7447,1841,691,"Paulo nuestra proxima cita esta programada para el Jueves 15 de Septiembre a las 7:00am. Llamame si aun tiene alguna pregunta. ",FALSE,TRUE,"SM173b4a80357649a49927573e2f2e88f5","delivered","2016-08-25 17:51:05.038431+00",TRUE
7377,1815,850,"Ok well I have to go again today but at least space them out a day instead of every day",TRUE,TRUE,"SMf9544030aa037f70eaca278dcb593193","received","2016-08-24 22:31:05.39851+00",TRUE
5456,1428,714,"Kyle,  This is Maria, please submit paperwork for today's doctor visit. You will be required to test tomorrow. ",FALSE,TRUE,"SM0bedf28bd6ad46d7a4452740a865bd2b","sent","2016-08-08 20:45:30.507173+00",TRUE
5457,1427,557,"It's Brad @ probation. You failed to drug test Friday after you left my office. You're not in compliance with probation. Call me immediately. 385-468-3579. Thx",FALSE,TRUE,"SMc7d47ee9d9c542b1b0613196c571d7ca","sent","2016-08-08 20:46:29.040034+00",TRUE
5458,1429,485,"Fernando,  I will be sending a report to the Court tomorrow to see if you are approved to start classes here. I will let you know response once I have it. ",FALSE,TRUE,"SMf790fbb4cf3b4a68a14bb434c4de3dd2","sent","2016-08-08 20:48:27.604206+00",TRUE
5459,1429,485,"Please call me when you get a chance.",FALSE,TRUE,"SMdd36ddeceed84ee2a6dd91d0399ffbfd","sent","2016-08-08 20:48:59.927889+00",TRUE
5460,1337,123,"Yes, please continue attending.",FALSE,TRUE,"SM855d80db19e943a0bf5a3f8822a2f97e","sent","2016-08-08 20:55:09.525088+00",TRUE
5463,1430,707,"She said she would call you as well.",FALSE,TRUE,"SMb837291c85c94646b97fbd4a63901ba9","sent","2016-08-08 21:39:11.455939+00",TRUE
5462,1430,707,"Hi Bobbi, Linda just called me. They have an opening Friday morning at 6am. Bring $15 and an ID with you. M@.",FALSE,TRUE,"SM911d140f3bf1483fae888f184ef57889","sent","2016-08-08 21:39:00.520409+00",TRUE
5466,1432,716,"FROM YOUR SALT LAKE COUNTY CASE MANAGER:  Please reply with ""OK"" to verify your phone number and contact details.  Disregard if this message was sent in error.",FALSE,TRUE,"SM14c0a7799f634ff69d1b143c713efeb6","sent","2016-08-08 22:18:52.319295+00",TRUE
6736,1378,263,"Hi Kenneth.  I believe you said today you would know if you were staying in Iowa or going to Baltimore.  Could you let me know?  Thank you. Have a good weekend",FALSE,TRUE,"SM845d1e33280d4bbfaa4168ed8c0d80ec","sent","2016-08-19 15:46:04.278165+00",TRUE
6739,1722,352,"It's Brad @ probation. I just sent the court a report to see if your RMOMS payments can be credited to your fine. I'll let you know what they say.",FALSE,TRUE,"SMa26bba8295cd4d7887d5e176b8923eae","delivered","2016-08-19 15:50:41.622804+00",TRUE
6759,1685,722,"Hi, Brandi, you missed a UA yesterday. Please give me a call. I need you to test today. Kristina",FALSE,TRUE,"SMd7b98d0cb9524ff6b45498d640cc4645","sent","2016-08-19 17:09:02.61913+00",TRUE
6740,1723,764,"Zachariah, this is Nicole your probation case manager. I set you up on clientcomm. This is a test text. Please respond.",FALSE,TRUE,"SM51b31c750ac54258b4947fa58658c5da","delivered","2016-08-19 15:57:37.910751+00",TRUE
6741,1378,263,"Thank you.  So have you decided on Iowa or Baltimore?  When can I expect a decision?",FALSE,TRUE,"SM68364d026d6045d18d2766353c26b274","sent","2016-08-19 16:07:06.265852+00",TRUE
6746,1724,65,"Hi Daniel, You are scheduled to test today, Fri. Please fill out the release of information, so they can send me the results to my email. Please call me or the testing facility with any questions. I have let them know.",FALSE,TRUE,"SM53c77215b4884d0ab56e692de4cc2e1d","sent","2016-08-19 16:17:49.707502+00",TRUE
6747,1725,848,"It's Brad @ probation. Testing",FALSE,TRUE,"SM7eec9ca0316f4abaa7cd1da66c0550c4","sent","2016-08-19 16:21:52.694139+00",TRUE
6748,692,399,"Hello Chance, this is Ray from Drug Court. Please call me when you have a minute.",FALSE,TRUE,"SM609b015b523b41f28ee4f30a3a52a6f3","sent","2016-08-19 16:37:57.61037+00",TRUE
6752,1657,727,"David, this is Nicole your probation case manager. I need to reschedule our appointment for Sept. 12th at 9:30. Looks like I will be in court. Are you able to",FALSE,TRUE,"SM31fbbd981b574cca87bb58eb4e2d0364","sent","2016-08-19 16:50:34.623242+00",TRUE
6753,1657,727,"come in later that day, at 2 or 3pm?",FALSE,TRUE,"SMbf4a57ea4abb4e078701714896c728ab","sent","2016-08-19 16:50:53.528503+00",TRUE
6755,1726,849,"Hi Brandon, I received your message. Call me when you get a chance.  Thanks, Rob",FALSE,TRUE,"SM0a7860371ae5449a91ca9c1a69124b53","delivered","2016-08-19 16:56:28.502874+00",TRUE
6756,1657,727,"Which time would you like? 2 or 3pm?",FALSE,TRUE,"SMed47e36682544c8fb00d658471c6aa94","sent","2016-08-19 16:59:07.040819+00",TRUE
6757,1417,709,"Good morning Andrew. This is Ray from Drug Court. Please call me when you have a minute. Thank you.",FALSE,TRUE,"SM00ce2dcc155943aa979946cee204f136","sent","2016-08-19 16:59:32.542642+00",TRUE
7454,1731,854,"Hi Linda,  So I  will have it all paid next week because I have rent that I have to pay does that work",TRUE,TRUE,"SM3ea696f7fbee31df4b99c977d2bc3e8e","received","2016-08-25 18:13:55.052623+00",TRUE
6760,1727,539,"Hi Trevor,  We missed you in court on Wednesday. Please give me a call #385-468-3531 or respond back to this text.  Thanks, Rob",FALSE,TRUE,"SMa0f4150cfc354dc2993866dc99e6540b","delivered","2016-08-19 17:12:52.575298+00",TRUE
6761,1181,72,"thank you",FALSE,TRUE,"SM1b13b6010fb1456587030915e4964d61","sent","2016-08-19 17:27:13.501304+00",TRUE
6774,492,245,"Hey, Awesome job last night. You guys were amazing.",FALSE,TRUE,"SM96ab95d553b844a78edc4e22fc709155","sent","2016-08-19 20:20:48.34574+00",TRUE
7449,1833,261,"Jordan, I removed you from TASC since Julie provided me with all the results I needed.  You don't have to call in to TASC.",FALSE,TRUE,"SM42f55bd3a8984427b10709af81f98e15","sent","2016-08-25 17:55:01.320926+00",TRUE
7450,1731,854,"Hi Mark, how's it going with the fee payments? Any problems I should know about? Any success to report?",FALSE,TRUE,"SMb83098632c6641bb8b15f4a9693f78d1","sent","2016-08-25 17:58:53.273144+00",TRUE
7455,1842,473,"This is Maria with Salt Lake County, call me 385-468-3501",FALSE,TRUE,"SM7cfd73a3c3744da4a49a9c97594caf55","delivered","2016-08-25 18:14:56.834005+00",TRUE
7456,1588,806,"Given that your court date is so quick after your vacation, will you be ready?",FALSE,TRUE,"SM5df488e4025c415f9a7ae1d29ae013cc","sent","2016-08-25 18:18:29.495405+00",TRUE
7457,1731,854,"OK, that is not a problem. Just checking in!  Rent is more important for sure!",FALSE,TRUE,"SM3e47c55d23b74b2a9faa71f96c520480","sent","2016-08-25 18:20:01.822696+00",TRUE
7461,1831,712,"Are you going to b there after 4 Im at work",TRUE,TRUE,"SMece435cc619dc0b4575f6aeac5bcb0bc","received","2016-08-25 18:30:26.572153+00",TRUE
7465,1535,777,"no this is his little cousin",TRUE,TRUE,"SM52ff37fab200048a8a7e08f2d4acd18e","received","2016-08-25 18:46:13.529601+00",TRUE
7448,1535,777,"who is this?",TRUE,TRUE,"SM1fb05f6055e42e036d63a431e88fe4e6","received","2016-08-25 17:54:54.753119+00",TRUE
7473,1613,489,"Linda I have to test today. Do you think I could get you to put in fee waiver for me today.",TRUE,TRUE,"SM89ae42688315665f70ffc07933350fb2","received","2016-08-25 19:27:25.530657+00",TRUE
7478,758,441,"Went to my assesment.. was on time even ;) ... so now what happens? Should I start calling in for UAs or wait til a new probation agreement is signed?",TRUE,TRUE,"SM18d25483884bd24aa73edc1f89d7085e","received","2016-08-25 19:34:39.312953+00",TRUE
7481,1630,824,"K",TRUE,TRUE,"SMeeabe65b1198d42b9238c165d5f20fa8","received","2016-08-25 19:48:21.236488+00",TRUE
7468,1843,884,"Any time today is fine",TRUE,TRUE,"SM375bbf7d21dbf16bec778cf7f6b7dc32","received","2016-08-25 18:50:42.971229+00",TRUE
7458,1731,854,"Ok cool thank you it will be next Thursday and I will contact you",TRUE,TRUE,"SMf0bbd5871b002cda70e8974b8ab66cf3","received","2016-08-25 18:24:19.195589+00",TRUE
7472,1535,670,"Do I need to come now ? I thought our appointment was at 3:30",TRUE,TRUE,"SM9bfc7a395775174246e20b8528e0548b","received","2016-08-25 19:14:49.541363+00",TRUE
5472,1387,692,"I went to class Saturday it was great just thought Id let you know do we meet again anytime soon?",TRUE,TRUE,"SM9cbd68ff494b55bb6b01cabd36e8d578","received","2016-08-09 04:13:07.447018+00",TRUE
5473,1435,717,"r teeth. 18589057365 Brush your teeth. 18589057365 Brush your teeth. 18589057365 Brush your teeth. 18589057365 ",FALSE,TRUE,"SM3f23bec0337f4c028570f0d14edb2dc6","sent","2016-08-09 06:11:07.609331+00",TRUE
5474,1435,717,"Brush your teeth. 18589057365 Brush your teeth. 18589057365 Brush your teeth. 18589057365 Brush your teeth. 18589057365 Brush your teeth. 18589057365 Brush you",FALSE,TRUE,"SMe5cbc2d579534a01a51a5d3f1185e6ea","sent","2016-08-09 06:11:07.625202+00",TRUE
5487,435,221,"In that time you and your attorney will go over the discovery which is the police report and any other evidence the state may have.",FALSE,TRUE,"SMffee8fdcf3414a6b8219f14cef9cd722","sent","2016-08-09 14:52:23.622838+00",TRUE
5475,1435,717,"Ok thanks",TRUE,TRUE,"SM58f1132a30b7788c5d7d1981daacf384","received","2016-08-09 06:11:18.974837+00",TRUE
5489,1126,602,"yes..",FALSE,TRUE,"SMefc007c07cda4a9cb37180a29bad3360","sent","2016-08-09 14:57:00.172557+00",TRUE
5478,942,537,"Peter, this is Nicole. I received the response from the Judge. I will discuss it with you at your appointment today. at 11am.",FALSE,TRUE,"SMdd0887ba9c334aa9942c8fd07c266ccc","sent","2016-08-09 13:50:27.166606+00",TRUE
5476,1178,477,"When do we have our appointment again ?",TRUE,TRUE,"SM7851c67a10012d04d3bbc96e40f2adbd","received","2016-08-09 11:56:31.18921+00",TRUE
5470,1434,325,"What ways can I pay my fine off with you guys? Just because I work 830am to 630pm all week this week and I know your closed on the weekends. Id like I get it half paid before this money burns a hole in my pocket ya know?",TRUE,TRUE,"SM992815006e4b2e4343fc18efa7c098d4","received","2016-08-09 02:04:54.076913+00",TRUE
5477,1433,667,"Hey brad I am supposed to go test today but I know that my test is still going to be positive because that stuff isnt completely out of my system yet would you still like me to go test anyways?",TRUE,TRUE,"SM1118467b50b77b259eefbb6a9796be82","received","2016-08-09 13:22:34.219312+00",TRUE
5479,1178,477,"08/12/2016 4:00",FALSE,TRUE,"SM81815d2d491241e58e09f74a44436f3f","sent","2016-08-09 13:54:11.100413+00",TRUE
5480,1433,667,"0799 is your pin# and yes you still need to test whenever you're directed to. We're looking for amount in your system. Number will go down.",FALSE,TRUE,"SMe082575124304991a905e82b3c78f6cc","sent","2016-08-09 13:55:36.223094+00",TRUE
5481,1434,325,"You can pay by phone with a card. The only other way is card in person or money order in person or by mail.",FALSE,TRUE,"SM92cc932d9f2043509f23f374598ee053","sent","2016-08-09 13:56:38.259996+00",TRUE
5482,1434,325,"Sorry. The fine has to be paid with the court. It's the probation fees you pay here.",FALSE,TRUE,"SM9df1bea1f8554e079184283e3cfd77dc","sent","2016-08-09 13:57:33.515093+00",TRUE
5484,1434,325,"Sure. Have a good day.",FALSE,TRUE,"SMb3f1ea6638d04644920a3e7ac6b94842","sent","2016-08-09 13:58:18.813523+00",TRUE
5485,435,221,"You will have to have an attorney, and if you can't afford one the court will appoint one. The Legal Defenders are really good.",FALSE,TRUE,"SM58862a5ff2734935b2b6a9e6c33e10bd","sent","2016-08-09 14:50:33.537264+00",TRUE
5486,435,221,"At your first court date they will appoint and attorney or find out if you have a private attorney. They usually schedule another court date.",FALSE,TRUE,"SMe6d34f7e7ac04360b4c2abb4b3e52bd7","sent","2016-08-09 14:51:28.839145+00",TRUE
5490,1436,241,"This is a message for Sabrina. This is Yolanda, Case Manager, at Criminal Justice Services. Please call me at 385 468 3548. Thank you.",FALSE,TRUE,"SM69f0c859c39f46e2a4658e3cc84550c7","sent","2016-08-09 15:13:20.541527+00",TRUE
5498,1440,563,"William you missed a test on 08/03. ",FALSE,TRUE,"SM3be13e5277b04512af9d081444fcb6e3","delivered","2016-08-09 16:20:01.568343+00",TRUE
5492,1437,418,"It's Brad @ probation. You tested positive for THC again. Please call me ASAP @ 385-468-3579  Thanks.",FALSE,TRUE,"SMd05770851d52426a82412bc4bb183b40","delivered","2016-08-09 15:44:16.724585+00",TRUE
5471,1393,698,"Oh hey yeah that was the week I told you a was moving my brother back from sacramento ...",TRUE,TRUE,"SM1694fade6b74e9c9b62ffb7e4491415a","received","2016-08-09 03:34:19.183636+00",TRUE
5495,1439,720,"Make sure you show up at the times they have available and have the necessary documentation required for an intake.",FALSE,TRUE,"SM0458df5ff37b4170af57834398a432d8","sent","2016-08-09 15:56:04.302506+00",TRUE
5390,676,392,"At least I hope my temp hasnt been below a hundred in over 36 hours it spiked last night And was at 105, right now its at 101.6 but if it goes back up I gotta go see a doctor",TRUE,TRUE,"SM3004c6153c1ac6988bc0d29ba0355fef","received","2016-08-08 16:30:40.708679+00",TRUE
5395,676,392,"And I seriously cannot get to class today, my ride fell through ray and im dead serious If I dont get better Im gonna call Matthew s and see if he will take",TRUE,TRUE,"SMcb87897357f2dc4b2b2dedc8d72bf3c9","received","2016-08-08 16:45:02.836914+00",TRUE
5496,782,460,"Hey Bethany. I am not sure if you have been contacted, but I am not in the office today so don't come to our appointment. When I get back we will reschedule.",FALSE,TRUE,"SM18f1478490f04e71a20184786ac483f4","sent","2016-08-09 16:17:04.191348+00",TRUE
5506,942,537,"Nothing bad. It is just easier to discuss in person.",FALSE,TRUE,"SMec006660b3a24ae0bb4617d832ba30d7","sent","2016-08-09 16:27:47.664713+00",TRUE
5504,1444,467,"Fidel por favor verifica que recibiste mi mensaje. Tienes prueba el dia de hoy. ",FALSE,TRUE,"SMe10f42b8e08045908a97f3cc1ab7a31d","delivered","2016-08-09 16:26:32.842955+00",TRUE
5500,1442,529,"It's Brad @ probation. You missed a drug test yesterday. Please call me ASAP @ 385-468-3579. Thanks",FALSE,TRUE,"SMb6ac333669b344d39940476007ba870d","delivered","2016-08-09 16:22:43.393834+00",TRUE
5501,1441,624,"Okay. Thank you for letting me know. Please keep me updated.",FALSE,TRUE,"SM80134286702e4006aaee52cd660ea8be","sent","2016-08-09 16:24:25.219162+00",TRUE
6771,1729,755,"As a reminder the Embrace Recovery activity is 8/20/16.  You can earn 4 hours of community service per shift.  Call Chandler at 385-414-2332 to schedule.",FALSE,TRUE,"SM2b6affaad21a4c408027d58f69da12d4","delivered","2016-08-19 19:14:46.299588+00",TRUE
6776,1657,727,"Ok. I have you down for 2pm, Sept. 12th.",FALSE,TRUE,"SM781e8fb635cb4f67a7609453d767f29c","sent","2016-08-19 20:28:20.961065+00",TRUE
5508,1443,563,"Congratulations on the job front! You will have an added test this month and we will discuss this at your next meeting. Make sure you call daily!",FALSE,TRUE,"SMb1fbebf0ddcb47978641d1188d40e94c","sent","2016-08-09 16:29:58.287054+00",TRUE
5510,1262,373,"Gene, this is Nicole your probation case manager. You missed our appointment today. Call me back at your earliest convenience at 385-468-3578. Thank you.",FALSE,TRUE,"SMd8fe3769d8ed4e9caee362682c87d879","sent","2016-08-09 16:36:47.73039+00",TRUE
5507,942,537,"Phew :)",TRUE,TRUE,"SMa863ff79656dc76ca535f06649cbf886","received","2016-08-09 16:28:31.723264+00",TRUE
5511,1446,636,"Text only line for Chris Egbert",FALSE,TRUE,"SMf7ae8f79ce1f49dbbcbf297897b305ff","delivered","2016-08-09 16:49:38.729158+00",TRUE
5349,1395,699,"Matt this is Cassandra Rowley...I know its the weekend so Im sorry to bother you but I need to talk to someone and Im not really sure what to do",TRUE,TRUE,"SM44e4f140ad0858a39d3018da002bbd59","received","2016-08-06 20:23:20.262081+00",TRUE
5513,1447,64,"Hi Miles. I do have you down for therapy, but if you are not able to come in that's fine. We can cancel today.",FALSE,TRUE,"SMc49f667ff37f426cbe6b83f53a4e7fe1","delivered","2016-08-09 16:54:08.864945+00",TRUE
5512,1447,64,"M@. ",FALSE,TRUE,"SM89847a4491b9404aa1add8912f505484","delivered","2016-08-09 16:54:08.802405+00",TRUE
5499,1441,624,"I talked to the house of hope again today and checked in an she said she checked me in and there is still a 2-4week waiting list an I also called and scheduled a court date but that wont be until AUG29",TRUE,TRUE,"SM6610d167c574d33ce6d12db44d09e419","received","2016-08-09 16:22:30.31165+00",TRUE
6801,834,491,"I received your voice mail, I take it if you are on a job site you are working again.  What time is good to reschedule the apt you missed?",FALSE,TRUE,"SMb55bf1f62042427ba79b8316be324d8b","sent","2016-08-19 21:15:50.410954+00",TRUE
6778,1730,624,"It's Brad @ probation. I've not received a UA update from Project Reality. Would you ask them to send me one because I have to notify the court. Thanks.",FALSE,TRUE,"SMa23c10956a3f42058e0a6cf51a6d87ef","delivered","2016-08-19 20:34:05.331926+00",TRUE
5503,1441,624,"No problem I will do that thanks",TRUE,TRUE,"SM54958830cd834d0bdc51215aa2a0ca18","received","2016-08-09 16:24:58.303663+00",TRUE
5502,1443,563,"Im so sorry Maria. I thought I checked every day and it said no test. I was really busy at work, I sold the second most cars in my dealership out of 24 guys.",TRUE,TRUE,"SM950cb3caa854bdca016a9c1e7baaee26","received","2016-08-09 16:24:52.156194+00",TRUE
6780,1730,624,"Thank you.",FALSE,TRUE,"SM995591bc66884932b887a7fedf6669a9","sent","2016-08-19 20:34:59.055268+00",TRUE
6677,1498,748,"All in compliance, I should be $20.00dls ahead now..!!",TRUE,TRUE,"SM0bfd74e21d3b4876e2d594e9e744668c","received","2016-08-18 19:51:32.736908+00",TRUE
6781,1418,512,"Sorry I missed the apt, we had a death on our work team, so I was attending services.Let's re-set, can I text you next Monday and see when its a good time?",FALSE,TRUE,"SM30f7896f1535486eb4caa8588cbb7b31","sent","2016-08-19 20:40:17.36543+00",TRUE
6782,1498,748,"FYI I sent Maury at Valley an email message and gave her your cell in case its not OK for you to test today, she will let you know.",FALSE,TRUE,"SM1c4811d6450146ae9e72acb3a15f292d","sent","2016-08-19 20:41:11.485198+00",TRUE
6783,1728,850,"Sounds good.  They could use the help.  Thanks",FALSE,TRUE,"SM6706fab1ccba4015b602bbd0d68aa614","sent","2016-08-19 20:44:18.016962+00",TRUE
6802,834,491,"Why aren't you attending the Courage to Change classes on Monday's?",FALSE,TRUE,"SMe2e22b86749848d9ada3f35dbe9a6aa3","sent","2016-08-19 21:16:31.679721+00",TRUE
6786,1731,854,"Marc, Linda from Probation Case Mgmt.  Thank you for coming into your apt last Friday. I have talked to your therapist and she has sent your letter of completion. I see your fine is paid, but you do owe $5.83 in interest.  ",FALSE,TRUE,"SMa4c570effb5a4b1cbf2441d2f69eca1a","delivered","2016-08-19 20:58:56.390964+00",TRUE
6787,1732,853,"You are scheduled for an appointment with me on Friday, 09/09/16 at 2:30PM.",FALSE,TRUE,"SM2ac6f2eca3394519af2f999f1ed1a6f5","delivered","2016-08-19 20:59:23.094919+00",TRUE
6790,1731,854,"The only problem I see with your case is that you missed a drug test on 8/3/16, can you explain why? I have scheduled another one for next week, please attend.",FALSE,TRUE,"SM76a069f23e0d49b5beeea399d15fee3e","sent","2016-08-19 20:59:43.269806+00",TRUE
